"fichier","variable","type","label","n_obs","n_manquants","n_modalites","modalites"
"s13a_2_me_sen2018.dta","s13aq09","numeric","13A.09. Quel est l'âge de l'expéditeur? ?",8403,508,72,NA
"s13a_2_me_sen2018.dta","s13aq10","haven_labelled","13A.10. Quel est le niveau d'instruction de l'expéditeur ?",8403,0,6,"1=Aucun; 2=Primaire; 3=Secondaire 1; 4=Secondaire 2; 5=Supérieur; 6=Ne sait pas"
"s13a_2_me_sen2018.dta","s13aq11","haven_labelled","13A.11. Quel est le statut professionnel de l'expéditeur ?",8403,0,8,"1=Profession libérale sauf artisans; 2=Agriculteur/Eleveur/Pêcheur; 3=Salarié; 4=Artisans (mécanicien, soudeur, menuisier…); 5=Elève-étudiant; 6=Inactif; 7=Autres; 8=Ne sait pas"
"s13a_2_me_sen2018.dta","s13aq12","haven_labelled","13A.12. Est-ce que l'expéditeur a déjà vécu dans ce ménage ?",8403,0,2,"1=Oui; 2=Non"
"s13a_2_me_sen2018.dta","s13aq13","numeric","13A.13. Depuis combien d'années (en années révolues) est-il parti du ménage?",8403,4284,48,NA
"s13a_2_me_sen2018.dta","s13aq14","haven_labelled","13A.14 Quel est le lieu de résidence de l'expéditeur ?",8403,0,13,"1=Même ville/village; 2=Même région; 3=Ailleurs au pays; 4=Bénin; 5=Burkina Faso; 6=Côte d'Ivoire; 7=Guinée Bissau; 8=Mali; 9=Niger; 10=Sénégal; 11=Togo; 12=Autre Afrique; 13=France; 14=Autre"
"s13a_2_me_sen2018.dta","s13aq15","haven_labelled","13A.15. Quel est le principal motif du transfert?",8403,0,9,"1=Scolarité, éducation; 2=Santé, maladie; 3=Soutien courant; 4=Appui travaux champs; 5=Appui démarrage d'une entreprise non agricole; 6=Fête/Evènements; 7=Achat de terrain; 8=Construction d'une maison; 9=Autre (à préciser)"
"s13a_2_me_sen2018.dta","s13aq16","haven_labelled","13A.16. Quel est le principal mode de transfert?",8403,0,9,"1=Société de transfers; 2=Banque; 3=Poste; 4=Mobile Banking; 5=Tièrce Personne; 6=Cash; 7=Voyageur; 8=Commerce/Fax; 9=Autre"
"s13a_2_me_sen2018.dta","s13aq17a","numeric","13A.17a. Quel est le montant envoyé à chaque fois (CFA)",8403,29,241,NA
"s13a_2_me_sen2018.dta","s13aq17b","haven_labelled","13A.17b. Quelle est la fréquence des transferts envoyés à chaque fois?",8403,1,5,"1=Mois; 2=Trimestre; 3=Semestre; 4=Année; 5=Irrégulier"
"s13b_1_me_sen2018.dta","vague","numeric","Vague",7156,0,2,NA
"s13b_1_me_sen2018.dta","grappe","numeric","grappe",7156,0,598,NA
"s13b_1_me_sen2018.dta","menage","numeric","Identifiant du ménage",7156,0,12,NA
"s13b_1_me_sen2018.dta","s13bq18","haven_labelled","13B.18.12 drniers mois, MEN/mbre envoyé argent PERS FAMILL…habitant pas MEN",7156,2,2,"1=Oui; 2=Non"
"s13b_1_me_sen2018.dta","s13bq19","haven_labelled","13B.19.12 drnrs mois, MEN/Mbre envoyé argent autre pers non-mbre du MEN?",7156,2,2,"1=Oui; 2=Non"
"s13b_1_me_sen2018.dta","s13bq20","haven_labelled","13B.20.12 dnrs mois, MEN/Mbre néamoins envoi argent cash voyage mobil money etc",7156,2,2,"1=Oui; 2=Non"
"s13b_1_me_sen2018.dta","s13bq21","haven_labelled","13B.21. Réponse à une des questions (13.18), (13.19), (13.20)  est positive ?",7156,2,2,"0=Non; 1=Oui"
"s13b_2_me_sen2018.dta","vague","numeric","Vague",4335,0,2,NA
"s13b_2_me_sen2018.dta","grappe","numeric","grappe",4335,0,549,NA
"s13b_2_me_sen2018.dta","menage","numeric","Identifiant du ménage",4335,0,12,NA
"s13b_2_me_sen2018.dta","s13bq21a","numeric","13.21a.NUMERO DU TRANSFERT",4335,0,15,NA
"s13b_2_me_sen2018.dta","s13bq22","numeric","Code ID du répondant de la section",4335,0,31,NA
"s13b_2_me_sen2018.dta","s13bq23","numeric","13.23 Sélectionner l'expéditeur",4335,0,31,NA
"s13b_2_me_sen2018.dta","s13bq24","haven_labelled","13B.24. A qui [EXPEDITEUR] a envoyé/ donné l'argent ?",4335,0,6,"1=Conjoint; 2=Enfant; 3=Père, Mère; 4=Frère, soeur; 5=Autre parent; 6=Aucun lien"
"s13b_2_me_sen2018.dta","s13bq25","haven_labelled","13B.25. Quel est le sexe bénéficiaire  ?",4335,0,2,"1=Homme; 2=Femme"
"s13b_2_me_sen2018.dta","s13bq26","numeric","13B.26. Quel est l'âge du bénéficiare ?",4335,0,96,NA
"s13b_2_me_sen2018.dta","s13bq27","haven_labelled","13B.27. Quel est le niveau d'instruction du bénéficiare ?",4335,0,6,"1=Aucun; 2=Primaire; 3=Secondaire 1; 4=Secondaire 2; 5=Supérieur; 6=Ne sait pas"
"s13b_2_me_sen2018.dta","s13bq28","haven_labelled","13B.28. Quel est le statut professionnel du bénéficiare ?",4335,0,8,"1=Profession libérale sauf artisans; 2=Agriculteur/Eleveur; 3=Salarié; 4=Artisans (mécanicien, soudeur, menuisier…); 5=Elève-étudiant; 6=Inactif; 7=Autres; 8=Ne sait pas"
"s13b_2_me_sen2018.dta","s13bq29","haven_labelled","13B.29. Est-ce que le bénéficiaire a déjà vécu dans ce ménage?",4335,0,2,"1=Oui; 2=Non"
"s13b_2_me_sen2018.dta","s13bq30","numeric","13B.30. Depuis combien d'années (en années révolues) est-il parti du ménage?",4335,3174,36,NA
"s13b_2_me_sen2018.dta","s13bq31","haven_labelled","13B.31. Quel est le lieu de résidence du  bénéficiaire",4335,0,13,"1=Même localité; 2=Même région; 3=Ailleurs au pays; 4=Bénin; 5=Burkina Faso; 6=Côte d'Ivoire; 7=Guinée Bissau; 8=Mali; 9=Niger; 10=Sénégal; 11=Togo; 12=Autre Afrique; 13=France; 14=Autre"
"s13b_2_me_sen2018.dta","s13bq32","haven_labelled","13B.32. Quel est le principal motif du transfert?",4335,0,9,"1=Scolarité, éducation; 2=Santé, maladie; 3=Soutien courant; 4=Appui travaux champs; 5=Appui / demarrage d'une entreprise non agricole; 6=Fête/Evènements; 7=Achat de terrain; 8=Construction d'une maison; 9=Autres"
"s13b_2_me_sen2018.dta","s13bq33","haven_labelled","13B 33. Quel est le principal mode de transfert?",4335,0,9,"1=Société de transfers; 2=Banque; 3=Poste; 4=Mobile Banking; 5=Tièrce Personne; 6=Cash; 7=Voyageur; 8=Commerce/Fax; 9=Autre"
"s13b_2_me_sen2018.dta","s13bq34a","numeric","13B.34a. Quel est le montant envoyé à chaque fois (CFA)",4335,15,171,NA
"s13b_2_me_sen2018.dta","s13bq34b","haven_labelled","13B.34b. Quelle est la fréquence des transferts envoyé à chaque fois?",4335,7,5,"1=Mois; 2=Trimestre; 3=Semestre; 4=Année; 5=Irrégulier"
"s14_me_sen2018.dta","vague","numeric","Vague",157432,0,2,NA
"s14_me_sen2018.dta","grappe","numeric","grappe",157432,0,598,NA
"s14_me_sen2018.dta","menage","numeric","Identifiant du ménage",157432,0,12,NA
"s14_me_sen2018.dta","s14q01","haven_labelled","14.01.Nature du choc",157432,0,22,"[22 modalites]"
"s14_me_sen2018.dta","s14q02","haven_labelled","14.02.3 drnrs années, le ménage a-t-il été négativement affecté par prblm suiv",157432,0,2,"1=Oui; 2=Non"
"s14_me_sen2018.dta","s14q03","haven_labelled","14.03.Déterminer quels sont les trois problèmes les plus importants?",157432,151301,3,"1=Le plus sévère; 2=Deuxième; 3=Le moins sévère des trois"
"s14_me_sen2018.dta","s14q04a","haven_labelled","14.04a. Quelle conséquence de ce [CHOC] sur le Revenu de votre ménage?",157432,151301,4,"1=Augmenté; 2=Diminué; 3=Inchangé; 4=Non-concerné"
"s14_me_sen2018.dta","s14q04b","haven_labelled","14.04b. Quelle conséquence de ce [CHOC] sur les Avoirs de votre ménage?",157432,151301,4,"1=Augmenté; 2=Diminué; 3=Inchangé; 4=Non-concerné"
"s14_me_sen2018.dta","s14q04c","haven_labelled","14.04c. Conséquence de ce[CHOC] sur la Production Agricole de votre MEN",157432,151301,4,"1=Augmenté; 2=Diminué; 3=Inchangé; 4=Non-concerné"
"s14_me_sen2018.dta","s14q04d","haven_labelled","14.04d. Conséquence de ce[CHOC]sur le Stock Produit Alimentaire de votre MEN",157432,151301,4,"1=Augmenté; 2=Diminué; 3=Inchangé; 4=Non-concerné"
"s14_me_sen2018.dta","s14q04e","haven_labelled","14.04e.Conséquence de ce [CHOC] sur Achat de Produit Alimentaire de votre MEN",157432,151301,4,"1=Augmenté; 2=Diminué; 3=Inchangé; 4=Non-concerné"
"s14_me_sen2018.dta","s14q04f","haven_labelled","14.04f.Consqnce [CHOC], MEN enregistré aug/baiss achat prod alimentaires",157432,154652,4,"1=Augmenté; 2=Diminué; 3=Inchangé; 4=Non-concerné"
"s14_me_sen2018.dta","s14q05__1","numeric","14.05.Strat MEN après [CHOC]: Utilisation de son épargne",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__2","numeric","14.05.Strat MEN après [CHOC]: Aide de parents ou d'amis",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__3","numeric","14.05.Strat MEN après [CHOC]:  Aide du gouvernement/l'Etat",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__4","numeric","14.05.Strat MEN après [CHOC]: Aide d'organisations religieuses ou d'ONG",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__5","numeric","14.05.Strat MEN après [CHOC]: Marier les enfants",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__6","numeric","14.05.Strat MEN après [CHOC]: Changement des habitudes de consommation",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__7","numeric","14.05.Strat MEN après [CHOC]: Achat d'aliments moins chers",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__8","numeric","14.05.Strat MEN après [CHOC]: mbrs actifs occup MEN emplois supp",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__9","numeric","14.05.Strat MEN après [CHOC]: mbres adultes  inactifs/chômeurs pris emplois",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__10","numeric","14.05.Strat MEN après [CHOC]: Enfants moins de 15 ans amenés à travailler",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__11","numeric","14.05.Strat MEN après [CHOC]: Les enfants ont été déscolarisés",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__12","numeric","14.05.Strat MEN après [CHOC]: Migration de membres du ménage",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__13","numeric","14.05.Strat MEN après [CHOC]: Réduction des dépenses de santé/d'éducation",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__14","numeric","14.05.Strat MEN après [CHOC]: Obtention d'un crédit",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__15","numeric","14.05.Strat MEN après [CHOC]: Vente des actifs agricoles",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__16","numeric","14.05.Strat MEN après [CHOC]: Vente des biens durables du ménage",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__17","numeric","14.05.Strat MEN après [CHOC]: Vente de terrain/immeubles/Maisons",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__18","numeric","14.05.Strat MEN après [CHOC]: Louer/mettre ses terres en gages",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__19","numeric","14.05.Strat MEN après [CHOC]: Vente du stock de vivres",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__20","numeric","14.05.Strat MEN après [CHOC]: Pratique plus importante des activités de pêche",157432,151301,2,NA
"s14_me_sen2018.dta","s14q05__21","numeric","14.05.Strat MEN après [CHOC]: Vente de bétail",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__22","numeric","14.05.Strat MEN après [CHOC]: Confiage des enfants à d'autres ménages",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__23","numeric","14.05.Strat MEN après [CHOC]:Engagé activités spirituelles",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__24","numeric","14.05.Strat MEN après [CHOC]:Pratique de la culture de contre saison",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__25","numeric","14.05.Strat MEN après [CHOC]:Autre stratégie (à préciser)",157432,151301,3,NA
"s14_me_sen2018.dta","s14q05__26","numeric","14.05.Strat MEN après [CHOC]:Aucune stratégie",157432,151301,4,NA
"s14_me_sen2018.dta","s14q00","numeric","14.00.Code ID du répondant de la section",157432,150263,28,NA
"s15_me_sen2018.dta","vague","numeric","Vague",71560,0,2,NA
"s15_me_sen2018.dta","grappe","numeric","grappe",71560,0,598,NA
"s15_me_sen2018.dta","menage","numeric","Identifiant du ménage",71560,0,12,NA
"s15_me_sen2018.dta","s15q01","haven_labelled","15.01.CODE DU PROGRAMME",71560,0,10,"1=Don de céréales (mil, sorgho, maïs, blé); 2=Don de farines de céréales (semoule); 3=Don de nourriture pour les élèves à l'école; 4=Nourriture contre travail; 5=Supplément alimentaire pour les enfants malnutrits; 6=Travaux publics à haute intensité de main-d'oeuvre; 7=Transferts en cash du gouvernement / ONG; 8=Programme de prise en charge des femmes enceintes; 9=Soins gratuits pour les enfants de moins de 5 ans; 10=Don de moustiquaire imprégnée"
"s15_me_sen2018.dta","s15q02","haven_labelled","15.02.12 drnrs mois, MEN ou un mbrs bénéficié [PROGRAMME] ci-dessous?",71560,0,2,"1=Oui; 2=Non"
"s15_me_sen2018.dta","s15q03","haven_labelled","15.03. Ens du MEN bénéficié cette assist ou alors quelques pers spécifiques?",71560,68408,2,"1=Ménage; 2=Individu"
"s15_me_sen2018.dta","s15q04__0","numeric","15.04_0.Quels sont les membres du ménage ayant bénéficié du [PROGRAMME]",71560,69987,28,NA
"s15_me_sen2018.dta","s15q04__1","numeric","15.04_1.Quels sont les membres du ménage ayant bénéficié du [PROGRAMME]",71560,69987,27,NA
"s15_me_sen2018.dta","s15q04__2","numeric","15.04_2.Quels sont les membres du ménage ayant bénéficié du [PROGRAMME]",71560,69987,23,NA
"s15_me_sen2018.dta","s15q04__3","numeric","15.04_3.Quels sont les membres du ménage ayant bénéficié du [PROGRAMME]",71560,69987,21,NA
"s15_me_sen2018.dta","s15q05","numeric","15.05. 12 derniers mois, combien de fois le ménage a-t-il reçu cette aide?",71560,68421,28,NA
"s15_me_sen2018.dta","s15q06a","numeric","15.06a.12 derniers mois, pdant combien de temps le MEN a-t-il reçu cette aide?",71560,68421,12,NA
"s15_me_sen2018.dta","s15q06b","haven_labelled","15.06b. Unité de temps",71560,68408,2,"1=Mois; 2=Jours"
"s15_me_sen2018.dta","s15q07a","haven_labelled","15.7a.12 derniers mois date le MEN a reçu cette aide pour la dernière fois?",71560,68526,12,"1=Janvier; 2=Février; 3=Mars; 4=Avril; 5=Mai; 6=Juin; 7=Juillet; 8=Août; 9=Septembre; 10=Octobre; 11=Novembre; 12=Décembre"
"s15_me_sen2018.dta","s15q07b","numeric","15.07b. Année",71560,68408,3,NA
"s15_me_sen2018.dta","s15q00","numeric","15.00. Ecrivez le code ID du principal répondant à la section",71560,68408,26,NA
"s16a_me_sen2018.dta","vague","numeric","Vague",7767,0,2,NA
"s16a_me_sen2018.dta","grappe","numeric","grappe",7767,0,426,NA
"s16a_me_sen2018.dta","menage","numeric","Identifiant du ménage",7767,0,12,NA
"s16a_me_sen2018.dta","s16aq02","numeric","16A.02. Numéro d'ordre du Champs",7767,0,17,NA
"s16a_me_sen2018.dta","s16a01a","character","16A01a. LISTE DE TOUS LES CHAMPS EXPLOITÉES PAR LE MENAGE EN 2017/2018",7767,0,2522,NA
"s16a_me_sen2018.dta","s16aq03","numeric","16A.03.Numéro de la parcelle dans le champ.",7767,0,10,NA
"s16a_me_sen2018.dta","s16a01b","character","16A.01b.LISTE DE TTES LES PARCELLES DU CHAMPS EXPLOITÉES PAR LE MEN …?",7767,0,1456,NA
"s16a_me_sen2018.dta","s16aq04","numeric","16A.04. Quel est le nom du répondant pour cette parcelle?",7767,55,36,NA
"s16a_me_sen2018.dta","s16aq05","haven_labelled","16A.05. Quel est le mode de gestion de la parcelle?",7767,55,2,"1=Individuelle; 2=Collective"
"s16a_me_sen2018.dta","s16aq06","numeric","16A.06. Quel est le nom de la personne qui exploite la parcelle?",7767,2658,40,NA
"s16a_me_sen2018.dta","s16aq07","numeric","16A.07. Nombre de cultures sur cette parcelle pour la campagne [...]",7767,55,8,NA
"s16a_me_sen2018.dta","s16aq08","haven_labelled","16A.08. Principale culture de cette parcelle au cours de la campagne [...] ?",7767,57,39,"[55 modalites]"
"s16a_me_sen2018.dta","s16aq09a","numeric","16A.09a. Quelle est la superficie de la parcelle selon l'exploitant ?",7767,71,311,NA
"s16a_me_sen2018.dta","s16aq09b","haven_labelled","16A.09b. Unité",7767,66,2,"1=Hectare (Ha); 2=Mètre Carré (m^2)"
"s16a_me_sen2018.dta","s16aq10","haven_labelled","16A.10. Quel est le mode d'occupation de cette parcelle?",7767,55,6,"1=Propriétaire; 2=Prêt gratuit; 3=Fermage; 4=Métayage; 5=Gage; 6=Autre"
"s16a_me_sen2018.dta","s16aq11","numeric","16A.11. Quel est le nom du propriétaire de la parcelle?",7767,1905,35,NA
"s16a_me_sen2018.dta","s16aq12","haven_labelled","16A.12. Quel est le mode d'acquisition de cette parcelle?",7767,1905,5,"1=Achat; 2=Héritage; 3=Mariage; 4=Don; 5=Autre  (à préciser)"
"s16a_me_sen2018.dta","s16aq13","haven_labelled","16A.13 Avez-vous un doc légal qui affirme votr possession d cette parcelle?",7767,1905,7,"1=Titre foncier; 2=Permis d'exploiter; 3=Procès-verbal; 4=Bail; 5=Convention de vente; 6=Autre; 7=Aucun"
"s16a_me_sen2018.dta","s16aq14__0","numeric","16A.14_0.Quels sont les mbres (pers.1) du mén. qui figurent sur ce doc. légal?",7767,7399,16,NA
"s16a_me_sen2018.dta","s16aq14__1","numeric","16A.14_1. Quels sont les mbres (pers.2) du mén. qui figurent sur ce doc. légal?",7767,7399,10,NA
"s16a_me_sen2018.dta","s16aq14__2","numeric","16A.14.Quels sont les membres du ménage qui figurent sur ce document légal?",7767,7399,8,NA
"s16a_me_sen2018.dta","s16aq14__3","numeric","16A.14.Quels sont les membres du ménage qui figurent sur ce document légal?",7767,7399,4,NA
"s16a_me_sen2018.dta","s16aq14__4","numeric","16A.14.Quels sont les membres du ménage qui figurent sur ce document légal?",7767,7399,2,NA
"s16a_me_sen2018.dta","s16aq14__5","numeric","16A.14.Quels sont les membres du ménage qui figurent sur ce document légal?",7767,7399,1,NA
"s16a_me_sen2018.dta","s16aq14__6","numeric","16A.14.Quels sont les membres du ménage qui figurent sur ce document légal?",7767,7399,1,NA
"s16a_me_sen2018.dta","s16aq14__7","numeric","16A.14.Quels sont les membres du ménage qui figurent sur ce document légal?",7767,7399,1,NA
"s16a_me_sen2018.dta","s16aq14__8","numeric","16A.14.Quels sont les membres du ménage qui figurent sur ce document légal?",7767,7399,1,NA
"s16a_me_sen2018.dta","s16aq14__9","numeric","16A.14.Quels sont les membres du ménage qui figurent sur ce document légal?",7767,7399,1,NA
"s16a_me_sen2018.dta","s16aq14__10","numeric","16A.14.Quels sont les membres du ménage qui figurent sur ce document légal?",7767,7399,1,NA
"s16a_me_sen2018.dta","s16aq15","haven_labelled","16A.15 Pense risque désaccord droits associés parcelle 5 prochaines années?",7767,1905,2,"1=Oui; 2=Non"
"s16a_me_sen2018.dta","s16aq16","haven_labelled","16A.16 Quelle est la principale source de préoccupation?",7767,6973,5,"1=Litige de limites de terrain; 2=Propriété : lié à l'héritage; 3=Propriété : lié à la vente; 4=Propriété : expropriation; 5=Autre (à préciser)"
"s16a_me_sen2018.dta","s16aq17","haven_labelled","16A.17. Quelle est la principale source d'eau de cette parcelle?",7767,55,6,"1=Irrigation, propre puits; 2=Irrigation canal; 3=Irrigation ruisseau; 4=Pluviale; 5=Marais/""wetlands""; 6=Autre"
"s16a_me_sen2018.dta","s16aq18","haven_labelled","16A.18. Quel est le type de sol de cette parcelle?",7767,55,5,"1=Sableux; 2=Limoneux; 3=Argileux; 4=Glacis; 5=Autre"
"s16a_me_sen2018.dta","s16aq19","haven_labelled","16A.19. Quelle est la topographie de cette parcelle?",7767,55,6,"1=Colline; 2=Plaine; 3=Pente douce; 4=Pente raide; 5=Vallée; 6=Autre"
"s16a_me_sen2018.dta","s16aq20","haven_labelled","16A.20. Comment évaluez-vous la fertilité de cette parcelle?",7767,55,3,"1=Bonne; 2=Moyenne; 3=Faible"
"s16a_me_sen2018.dta","s16aq21","numeric","16A.21.Comb. de tps faut-il avec l moyen usuel pour se rendre à cette parcelle?",7767,67,67,NA
"s16a_me_sen2018.dta","s16aq22","haven_labelled","16A.22. Avez-vous utilisé des déchets d'animaux sur cette parcelle ?",7767,55,2,"1=Oui; 2=Non"
"s16a_me_sen2018.dta","s16aq23","haven_labelled","16A.23. Quel a été le principal mode d'acquisition de ces déchets d'animaux?",7767,5324,5,"1=Parcage direct; 2=Parcage indirect; 3=Achat; 4=Animaux propres; 5=Autre (à préciser)"
