"fichier","variable","type","label","n_obs","n_manquants","n_modalites","modalites"
"s00_co_sen2021.dta","s00q04__2","haven_labelled","0.04.Notable/conseiller: Fonction occup actu dans communauté?",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04__3","haven_labelled","0.04.Personnel enseignant: Fonction occup actu dans communauté?",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04__4","haven_labelled","0.04.Personnel de santé: Fonction occup actu dans communauté?",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04__5","haven_labelled","0.04.Agent d'agriculture: Fonction occup actu dans communauté?",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04__6","haven_labelled","0.04.Homme d'affaires: Fonction occup actu dans communauté?",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04__7","haven_labelled","0.04.Chef religieux: Fonction occup actu dans communauté?",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04__8","haven_labelled","0.04.Chef coutumier: Fonction occup actu dans communauté?",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04__9","haven_labelled","0.04.Autre: Fonction occup actu dans communauté?:",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04__10","haven_labelled","0.04. Quelle fonction occupez-vous actuellement dans cette communauté?:Animateur",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04__11","haven_labelled","0.04. Quelle fonction occupez-vous actuellement dans cette communauté?:Badiene G",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04__12","haven_labelled","0.04. Quelle fonction occupez-vous actuellement dans cette communauté?:Sécrétair",5234,1,3,"0=Non; 1=1re fonction; 2=2me fonction"
"s00_co_sen2021.dta","s00q04_autre","character","0.04.autre. Précisez",5234,0,898,NA
"s00_co_sen2021.dta","s00q05","numeric","0.05. Depuis combien d'années vivez-vous dans cette communauté?",5234,1,92,NA
"s00_co_sen2021.dta","s00q06","haven_labelled","0.06. Quel est votre niveau d'instruction le plus élevé?",5234,1,5,"1=Aucun; 2=Primaire; 3=Secondaire 1 (Moyen); 4=Secondaire 2; 5=Supérieur"
"s00_me_sen2021.dta","grappe","numeric","grappe",7120,0,596,NA
"s00_me_sen2021.dta","menage","numeric","Identifiant du ménage",7120,0,19,NA
"s00_me_sen2021.dta","vague","numeric","Vague",7120,0,2,NA
"s00_me_sen2021.dta","PanelHH","haven_labelled","Type de ménage",7120,0,2,"0=Nouveau Ménage; 1=Menage Panel"
"s00_me_sen2021.dta","s00q00","haven_labelled","0.00. Pays",7120,0,1,"1=Benin; 2=Burkina Faso; 3=Côte d'Ivoire; 4=Guinée Bissau; 5=Mali; 6=Niger; 7=Sénégal; 8=Togo"
"s00_me_sen2021.dta","s00q01","haven_labelled","0.01. Région",7120,0,14,"1=dakar; 2=ziguinchor; 3=diourbel; 4=SAINT-LOUIS; 5=tambacounda; 6=kaolack; 7=thies; 8=louga; 9=fatick; 10=kolda; 11=matam; 12=kaffrine; 13=kedougou; 14=sedhiou"
"s00_me_sen2021.dta","s00q02","haven_labelled","0.02.Préfecture/Arrondissement",7120,0,45,"[45 modalites]"
"s00_me_sen2021.dta","s00q03","character","0.03. Commune",7120,0,364,NA
"s00_me_sen2021.dta","s00q04","haven_labelled","0.04. Milieu de résidence",7120,0,2,"1=Urbain; 2=Rural"
"s00_me_sen2021.dta","s00q05","character","0.05. Village/Quartier",7120,0,1,NA
"s00_me_sen2021.dta","s00q07a","haven_labelled","0.07a. Type de ménage",7120,0,1,"1=Ménage résident; 2=Ménage dans un camp de déplacés internes ou de réfugiés"
"s00_me_sen2021.dta","s00q07b","haven_labelled","0.07b. Votre ménage habite-t-il cette localité depuis moins de 5 ans?",7120,0,2,"1=Oui; 2=Non"
"s00_me_sen2021.dta","s00q07c","haven_labelled","0.07c. Raisons depart de la localité preced. (Guerre/Conflits/Violenc/catast)",7120,4968,2,"1=Oui; 2=Non"
"s00_me_sen2021.dta","s00q07d","haven_labelled","0.07d. Le ménage a t-il été interviewé lors de l'enquête ménage en 2018/2019 ?",7120,0,2,"1=Oui; 2=Non"
"s00_me_sen2021.dta","s00q07e","haven_labelled","0.07e. Le ménage occupait-il le même logement lors de l’enquête de 2018/19 ?",7120,827,2,"1=Oui; 2=Non"
"s00_me_sen2021.dta","s00q08","haven_labelled","0.08. Résultat de l'interview",7120,0,2,"1=Rempli, ménage sélectionné; 2=Rempli, ménage de remplacement; 3=Non rempli"
"s00_me_sen2021.dta","s00q09","haven_labelled","0.09. Motif",7120,7105,3,"1=Abandon; 2=Refus; 3=Logement Vacant"
"s00_me_sen2021.dta","s00q22","numeric","0.22. Nombre de visites nécessaires pour administrer le questionnaire",7120,0,6,NA
"s00_me_sen2021.dta","s00q23a","character","0.23a. Date de début de premiere visite",7120,0,7109,NA
"s00_me_sen2021.dta","s00q24a","character","0.24a. Date de début de deuxieme visite",7120,0,7114,NA
"s00_me_sen2021.dta","s00q25a","character","0.25a. Date de début de troisieme visite",7120,0,7113,NA
"s00_me_sen2021.dta","s00q23b","character","0.23b. Date de fin de la premiere visite",7120,0,7116,NA
"s00_me_sen2021.dta","s00q24b","character","0.24b. Date de fin de la deuxieme visite",7120,0,7117,NA
"s00_me_sen2021.dta","s00q25b","character","0.25b. Date de fin de la troisieme visite",7120,0,7102,NA
"s00_me_sen2021.dta","s00q28","haven_labelled","0.27. Langue de l'interview",7120,0,10,"1=Français; 2=Wolof; 3=Poular/ peul; 4=Sérère; 5=Manding/Socé; 6=Soninké/ Sarakholé/; 7=Diola; 8=Balante; 9=Mandjack/ Mancagne; 10=Autre Langue"
"s00_me_sen2021.dta","s00q27","haven_labelled","0.27. Résultat du questionnaire",7120,0,1,"1=Complet; 2=Partiel"
"s00_me_sen2021.dta","GPS__Latitude","numeric","Coordonnées GPS du ménage: Latitude",7120,0,590,NA
"s00_me_sen2021.dta","GPS__Longitude","numeric","Coordonnées GPS du ménage: Longitude",7120,0,590,NA
"s01_co_sen2021.dta","vague","numeric","Vague",595,0,2,NA
"s01_co_sen2021.dta","grappe","numeric","grappe",595,0,595,NA
"s01_co_sen2021.dta","s01q01","numeric","1.01. Combien de personnes vivent dans ce village/quartier?",595,13,277,NA
"s01_co_sen2021.dta","s01q02__1","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,3,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02__2","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,3,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02__3","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,3,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02__4","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,3,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02__5","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,3,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02__6","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,3,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02__7","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,3,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02__8","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,3,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02__9","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,2,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02__10","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,3,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02__11","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",595,0,3,"0=Non; 1=1re langue; 2=2me langue"
"s01_co_sen2021.dta","s01q02_autre","character","1.02.autre. Précisez",595,0,21,NA
"s01_co_sen2021.dta","s01q03__1","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Agric de céréales/tubercules",595,0,3,"0=Non; 1=1re activité; 2=2me activité"
"s01_co_sen2021.dta","s01q03__2","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Agri de produits de rente",595,0,3,"0=Non; 1=1re activité; 2=2me activité"
"s01_co_sen2021.dta","s01q03__3","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Agri de produits maraîchers",595,0,3,"0=Non; 1=1re activité; 2=2me activité"
"s01_co_sen2021.dta","s01q03__4","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Elevage",595,0,3,"0=Non; 1=1re activité; 2=2me activité"
"s01_co_sen2021.dta","s01q03__5","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Pêche",595,0,3,"0=Non; 1=1re activité; 2=2me activité"
"s01_co_sen2021.dta","s01q03__6","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Mine, orpaillage",595,0,3,"0=Non; 1=1re activité; 2=2me activité"
"s01_co_sen2021.dta","s01q03__7","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Commerce",595,0,3,"0=Non; 1=1re activité; 2=2me activité"
"s01_co_sen2021.dta","s01q03__8","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Artisanat, Transformation",595,0,3,"0=Non; 1=1re activité; 2=2me activité"
"s01_co_sen2021.dta","s01q03__9","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Services",595,0,3,"0=Non; 1=1re activité; 2=2me activité"
"s01_co_sen2021.dta","s01q03__10","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Autres",595,0,3,"0=Non; 1=1re activité; 2=2me activité"
"s01_co_sen2021.dta","s01q03_autre","character","1.03.autre. Précisez",595,0,20,NA
"s01_co_sen2021.dta","s01q04","haven_labelled","1.04. Comment décrirez-vous la topographie de ce village/quartier?",595,0,6,"1=Colline/montagne; 2=Plaine; 3=Pente douce; 4=Pente raide; 5=Vallée; 6=Cité lacustre; 7=Autre"
"s01_co_sen2021.dta","s01q04_autre","character","1.04.autre. Précisez",595,0,8,NA
"s01_co_sen2021.dta","s01q05","numeric","1.05. A quelle dist (en km) de la ville la plus proche se trouve ce vill/quart?",595,0,58,NA
"s01_co_sen2021.dta","s01q06","haven_labelled","1.06. Quelle est la principale voie pour accéder à ce village/quartier?",595,0,4,"1=Route goudronnée; 2=Route en latérite; 3=Piste; 4=Voie maritime, fluviale, lacustre; 5=Voie ferrée; 6=Autre"
"s01_co_sen2021.dta","s01q06_autre","character","1.06.autre. Précisez",595,0,11,NA
"s01_co_sen2021.dta","s01q07","haven_labelled","1.07. Myen trans en comun motorisé dispo amener gens dans ce village/quartier?",595,0,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q08__1","haven_labelled","1.08. Moyen  transp commun dispos : Moto/ Tricycle",595,116,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q08__2","haven_labelled","1.08. Moyen  transp commun dispos : Taxi/Voiture",595,108,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q08__3","haven_labelled","1.08. Moyen  transp commun dispos : Train",595,132,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q08__4","haven_labelled","1.08. Moyen  transp commun dispos : Pirogue",595,129,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q09","haven_labelled","1.09. Quel principal moyen transp com utilisé pr amener gens village/quartier?",595,104,3,"1=Moto (jakarta)/ Tricycle; 2=Voiture/Car; 3=Train; 4=Pirogue"
"s01_co_sen2021.dta","s01q10","haven_labelled","1.10. Quelle est la fréquence du principal moyen de transport en commun?",595,104,4,"1=Plusieurs fois par jour; 2=Une fois par jour; 3=Plusieurs fois par semaine; 4=Une fois par semaine; 5=Une fois tous les 15 jours; 6=Une fois par mois; 7=Autre"
"s01_co_sen2021.dta","s01q11","haven_labelled","1.11. Est-ce qu'il y a réseau de distribut° électriq dans ce village/quartier ?",595,0,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q12","haven_labelled","1.12. Est-ce qu'il y a un réseau d'eau courante dans ce village/quartier?",595,0,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q13__1","haven_labelled","1.13. Est-ce q ce reseau téléphonie mobile est bien capté : Réseau 1",595,0,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q13__2","haven_labelled","1.13. Est-ce q ce reseau téléphonie mobile est bien capté : Réseau 2",595,1,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q13__3","haven_labelled","1.13. Est-ce q ce reseau téléphonie mobile est bien capté : Réseau 3",595,1,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q13__4","haven_labelled","1.13. Est-ce q ce reseau téléphonie mobile est bien capté : Réseau 4",595,4,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q13__5","haven_labelled","1.13. Est-ce q ce reseau téléphonie mobile est bien capté : Réseau 5",595,2,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q14__1","haven_labelled","1.14. Pers/grpmnts assciatifs exist ds ce vil/qrtier?: Chef du vil/cnton/qrtier",595,0,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q14__2","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?:Comité dvlpm villageois",595,7,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q14__3","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?:Comité d'école",595,4,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q14__4","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?:Comité de santé",595,6,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q14__5","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?:Coopérative agricole",595,6,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q14__6","haven_labelled","1.14. Pers/grpmnts asso exist ds ce vil/qrtier?:Agent d'encdrment agrcle",595,7,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q14__7","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?:ONG natio/interna",595,7,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q14__8","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?: Agent municipal",595,5,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q14__9","haven_labelled","1.14. Pers/grpmnts asso exist ds ce vil/qrtier?:Fonct au niv régnl ou déprtmtl",595,7,2,"1=Oui; 2=Non"
"s01_co_sen2021.dta","s01q14__10","haven_labelled","1.14. Pers/grpmnts asso exist ds ce vil/qrtier?:Groupement Féminin",595,3,2,"1=Oui; 2=Non"
"s01_me_sen2021.dta","grappe","numeric","grappe",78732,0,596,NA
"s01_me_sen2021.dta","menage","numeric","Identifiant du ménage",78732,0,19,NA
"s01_me_sen2021.dta","vague","numeric","Vague",78732,0,2,NA
"s01_me_sen2021.dta","membres__id","numeric","membres__id",78732,0,65,NA
"s01_me_sen2021.dta","s01qpreload_pid","numeric",NA,78732,16493,58,NA
"s01_me_sen2021.dta","s01qpreload_sex","haven_labelled","PRE-LOADED: SEX OF [NAME]",78732,17123,2,"1=Masculin; 2=Féminin"
"s01_me_sen2021.dta","s01qpreload_age","numeric",NA,78732,17125,103,NA
"s01_me_sen2021.dta","s01qpreload_relation","haven_labelled","PRE-LOADED: RELATIONSHIP OF [NAME] TO PRE-FILLED HEAD OF HOUSEHOLD",78732,16495,10,"1=Chef de ménage; 2=Conjoint ( e ); 3=Fils, Fille; 4=Père, Mère; 5=Petit fils, petite fille; 6=Grand-parents; 7=Frère, sœur; 8=Autres Parents du CM/Conjoint; 9=Personne non apparentée au CM/Conjoint; 10=Domestique ou parent du domestique"
"s01_me_sen2021.dta","s01q00_0","haven_labelled","1.00. Qui est le répondant ?",78732,15265,2,"1=Personne elle-même; 2=Autre"
"s01_me_sen2021.dta","s01q00","numeric","1.00. Qui est le répondant de cette section?",78732,45390,50,NA
"s01_me_sen2021.dta","s01q00aa","haven_labelled","1.00aa. [NOM] est-il toujours un membre de ce ménage?",78732,16485,2,"1=oui; 2=non"
"s01_me_sen2021.dta","s01q00b","haven_labelled","1.00b. Pour quelle raison [NOM] ne vit-il plus dans le ménage?",78732,63530,15,"1=Etait visiteur; 2=Mariage; 3=Divorce/Séparation; 4=Décès (COVID-19); 5=Décès (Autre cause); 6=Poursuivre les études ailleurs dans le pays; 7=Affectation ou autre emploi ailleurs dans le pays; 8=Perte de son emploi; 9=Chercher du travail ailleurs  dans le pays; 10=Migration à.cause du COVID-19; 11=Migration dans le pays (santé, famille, etc.); 12=Poursuivre les études ailleurs à l'étranger; 13=Autre migration pour l'étranger; 14=Autres à préciser; 15=Déménagement"
"s01_me_sen2021.dta","s01q00b_autre","character","1.00b_Autre.précisez",78732,0,610,NA
"s01_me_sen2021.dta","s01q00c","numeric","1.00c.Depuis quand [NOM] est-il parti du ménage?",78732,63530,76,NA
"s01_me_sen2021.dta","s01q00d","haven_labelled","1.00d. Nouveau membre du ménage ou personne oubliée lors de enquête de 2018/19?",78732,66617,2,"1=Nouveau membre; 2=Oublié ( e )"
"s01_me_sen2021.dta","s01q00e","numeric","1.00e. Depuis quand [NOM] habite le ménage?",78732,70414,39,NA
"s01_me_sen2021.dta","s01q00f","haven_labelled","1.00f.Pourquoi est venu vivre dans ce ménage ou pas été enquêté en 2018/2019?",78732,70414,13,"1=Visiteur (pour moins de 6 mois); 2=Nouveau né; 3=Enfant adopté ou placé; 4=Mariage; 5=Divorce/Séparation; 6=Poursuivre les études; 7=Fin des études, revient dans la famille; 8=Affectation ou nouvel emploi; 9=Chercher du travail ailleurs; 10=Perte de son emploi; 11=A cause du COVID-19; 12=Autre raison (santé, famille, etc.); 13=Oublié lors de l'enquête de 2018/2019"
"s01_me_sen2021.dta","s01q01","haven_labelled","1.01. Quel est le sexe de [NOM]",78732,15202,2,"1=Masculin; 2=Féminin"
"s01_me_sen2021.dta","s01q02","haven_labelled","1.02. Quel est le lien de parenté de [NOM] avec le chef de ménage?",78732,15201,11,"1=Chef de ménage; 2=Conjoint ( e ); 3=Fils, Fille; 4=Père, Mère; 5=Petit fils, petite fille; 6=Grand-parents; 7=Frère, sœur; 8=Neveu/Nièce; 9=Autres Parents du CM/Conjoint; 10=Personne non apparentée au CM/Conjoint; 11=Domestique ou parent du domestique"
"s01_me_sen2021.dta","s01q03a","numeric","1.03a. Quel est le jour de [NOM] ?",78732,20000,31,NA
"s01_me_sen2021.dta","s01q03b","haven_labelled","1.03b. Mois de naissance",78732,20001,12,"1=Janvier; 2=Février; 3=Mars; 4=Avril; 5=Mai; 6=Juin; 7=Juillet; 8=Août; 9=Septembre; 10=Octobre; 11=Novembre; 12=Décembre; 9999=Ne sait pas"
"s01_me_sen2021.dta","s01q03c","numeric","1.03c. Année de naissance",78732,20046,105,NA
"s01_me_sen2021.dta","s01q04a","numeric","1.04a. Quel âge avait [NOM] à son dernier anniversaire?",78732,73885,102,NA
"s01_me_sen2021.dta","s01q04b","numeric","1.04b. MOIS",78732,78354,14,NA
"s01_me_sen2021.dta","s01q05","haven_labelled","1.05. Est-ce que [NOM] dispose d'un acte de naissance?",78732,15663,3,"1=Oui; 2=Non; 3=nc"
"s01_me_sen2021.dta","s01q06","haven_labelled","1.06. A-t-on montré l'acte de naissance?",78732,27592,2,"1=Oui; 2=Non"
"s01_me_sen2021.dta","s01q07","haven_labelled","1.07. Quelle est la situation matrimoniale de [NOM] ?",78732,32358,7,"1=Célibataire; 2=Marié(e) monogame; 3=Marié(e) polygame; 4=Union libre; 5=Veuf(ve); 6=Divorcé(e); 7=Séparé(e)"
"s01_me_sen2021.dta","s01q08","haven_labelled","1.08. Le(s) conjoint(s) de [NOM] vit-il (ou vivent-ils) dans le ménage?",78732,58200,2,"1=Oui; 2=Non"
"s01_me_sen2021.dta","s01q09__0","numeric","1.09. Code(s) ID du (ou des) conjoint(s) (ID1) de [NOM]?",78732,63239,54,NA
"s01_me_sen2021.dta","s01q09__1","numeric","1.09. Code(s) ID du (ou des) conjoint(s) (ID2) de [NOM]?",78732,77528,40,NA
"s01_me_sen2021.dta","s01q09__2","numeric","1.09. Code(s) ID du (ou des) conjoint(s) (ID3) de [NOM]?",78732,78569,30,NA
"s01_me_sen2021.dta","s01q09__3","numeric","1.09. Code(s) ID du (ou des) conjoint(s) (ID4) de [NOM]?",78732,78719,12,NA
"s01_me_sen2021.dta","s01q10","numeric","1.10. A quel âge [NOM] s'est-il/elle mariée pour la première fois?",78732,54794,50,NA
"s01_me_sen2021.dta","s01q11","haven_labelled","1.11.  [NOM] est-il présent au moment de l'enquête?",78732,15267,3,"1=Présent vu; 2=Présent non vu; 3=Absent"
"s01_me_sen2021.dta","s01q12","haven_labelled","1.12.  [NOM] vit-il de manière continue dans ce ménage depuis au moins 6 mois?",78732,15202,2,"1=Oui; 2=Non"
"s01_me_sen2021.dta","s01q13","haven_labelled","1.13.  [NOM] a-t-il l'intention de rester dans le ménage au moins 6 mois?",78732,76081,2,"1=Oui; 2=Non"
"s01_me_sen2021.dta","s01q14","haven_labelled","1.14. Quelle est la religion de [NOM] ?",78732,15998,5,"1=Musulman; 2=Chrétien; 3=Animiste; 4=Autre Réligion; 5=Sans Réligion"
"s01_me_sen2021.dta","s01q15","haven_labelled","1.15. De quelle nationalité est [NOM] ?",78732,16008,15,"1=Bénin; 2=Burkina Faso; 3=Cape-vert; 4=Cote d'ivoire; 5=Gambie; 6=Ghana; 7=Guinee; 8=Guinée Bissau; 9=Liberia; 10=Mali; 11=Niger; 12=Nigeria; 13=Sénégal; 14=Serra-Leonne; 15=Togo; 17=Autre Afrique; 18=Autre pays hors Afrique"
"s01_me_sen2021.dta","s01q16","haven_labelled","1.16. Pour les nationnaux, quelle est l'ethnie de [NOM] ?",78732,16407,13,"1=Wolof/Lébou; 2=Sérère; 3=Poular; 4=Soninké; 5=Diola; 6=Mandingue/Socé; 7=Balante; 8=Bambara; 9=Malinké; 10=Autres ethnies; 11=Naturalisé; 12=Mandiack/Mancagne; 13=Maure"
